wall_time,x_m,y_m,z_m,roll_rad,pitch_rad,yaw_rad,vx_mps,vy_mps,wz_rps
1789204158.4326084,0.6315127129389873,14.237286475274926,0.6461677849424383,0.05227866839694361,-0.038353457797745176,1.4720655157558584,0.022104288140538723,0.20500545532169379,-0.021246743702807196
1789204158.436085,0.6316029570570312,14.23810853841686,0.6463435125273326,0.0523164559595468,-0.038370614994032624,1.4719825736130778,0.022339880617079425,0.20513722836455367,-0.020157587881786322
1789204158.441799,0.6317411735233699,14.23934670412438,0.6466031256052194,0.05237401748144911,-0.038434074212103285,1.471867289901777,0.02247693335144975,0.20562569020091,-0.0183075866979032
1789204158.4463978,0.6318351519474347,14.240176311517269,0.6467728607980342,0.052447718175623104,-0.03846745632362467,1.4717886722148805,0.023676646527619378,0.20687698932598664,-0.01891168172337525
1789204158.452169,0.6319703926944377,14.24142533794732,0.6470212969983484,0.05250824488168425,-0.03848900857467334,1.471668655118282,0.021883167885450885,0.2085296037938813,-0.02046601836461442
1789204158.455724,0.6320567668343424,14.242258791222975,0.6471879758759329,0.052497574037406916,-0.038476438127665095,1.4715826458011534,0.020885206774830536,0.20862102551935974,-0.021877327153578555
1789204158.4627862,0.6321868572823438,14.243508153512108,0.6474408170066415,0.05248320496613966,-0.038470766816302585,1.4714453971034,0.02066063742098401,0.20800591799411974,-0.023368627884264043
1789204158.4666321,0.6322758585679865,14.244341206770699,0.6476088686334928,0.052511302886799345,-0.038540079668012206,1.4713684193074792,0.02184873781915916,0.20765075723293616,-0.019176426503875257
1789204158.47293,0.6324118064804493,14.245590347187429,0.6478701329900644,0.05255864784817504,-0.03863807967221913,1.4712527576682783,0.02241061062898147,0.20745560850275097,-0.018287000042306784
1789204158.4766304,0.6325036654028293,14.246423892266407,0.6480493426663553,0.05259017438659683,-0.03871198254676511,1.4711761057585317,0.022638261401074715,0.2075278575649054,-0.018063891479620606
1789204158.4830568,0.6326419784800411,14.24767560867554,0.6483224475889835,0.052622042070501626,-0.03883399629899759,1.4710642841294042,0.022584805944199742,0.2077800328090393,-0.017738713719891126
1789204158.4869485,0.6327336258892855,14.248510673289736,0.6485075006484745,0.05261741492255747,-0.0389087124470886,1.4709871250958524,0.022226567384337356,0.2080206182667972,-0.01839443951760388
1789204158.4918485,0.6328682776423855,14.249766928413615,0.6487849974049477,0.05257276544905461,-0.03896595054452357,1.470869260134935,0.02120942431942006,0.209620075701537,-0.019502233188293826
1789204158.4966097,0.6329575535327538,14.250606733275067,0.6489718999501207,0.05252545246478559,-0.03896232576536878,1.4707921349318416,0.02121062742736852,0.21001254365016436,-0.019101728130076396
1789204158.5022144,0.6330942442448226,14.251869889292994,0.6492574385347295,0.05246732012332761,-0.03895111683562689,1.470681672596129,0.021941764150417185,0.2106273515848928,-0.01812796489722493
1789204158.5056832,0.63318683983582,14.252713454613707,0.649450476167181,0.052445468289818595,-0.03895046682385731,1.4706098697220877,0.02238324254726331,0.21086115292779714,-0.018122090272813546
1789204158.5124395,0.6333295438611922,14.253980988507589,0.649740915477016,0.05244183148967177,-0.03898058270502196,1.4704954382215965,0.02306653544015957,0.21074017367805764,-0.01906139403289305
1789204158.5160463,0.6334276746433246,14.254828157641741,0.649932759321023,0.05246477970577144,-0.03908091128096323,1.470434693693133,0.024162574080536278,0.2107113007032571,-0.014431158467551532
1789204158.5218906,0.6335751475746028,14.256098741387625,0.6502257040861946,0.05249035964050622,-0.039232994799717195,1.470335543746519,0.024133922889251393,0.21077699508369735,-0.015544937388948327
1789204158.5266292,0.6336722409160438,14.256946820212592,0.6504208572316625,0.0524875522688572,-0.03931568756688249,1.4702691323057113,0.0239347106523054,0.21092432849262163,-0.015444502713760114
1789204158.5324967,0.633817216970151,14.258220084436848,0.6507168160627063,0.05244814633495849,-0.03934881515316828,1.4701704486544083,0.0233814379515605,0.21211168940548394,-0.016148124495832368
1789204158.5361245,0.6339143336270786,14.259069385873023,0.6509182634249415,0.05241318052471422,-0.039345107652873135,1.4701065072595334,0.023377329006575142,0.21247403557144293,-0.01593934811755256
1789204158.5423784,0.6340630281620028,14.260343926926572,0.6512277158994653,0.0523611869824541,-0.03932667926062761,1.4700114919681913,0.02399790616869897,0.21258585421455428,-0.01586513618297043
1789204158.5461,0.6341648525809676,14.26119500072562,0.6514363132088395,0.05233759200980133,-0.03932040437383615,1.4699506517981584,0.02469497895135542,0.21273157107845944,-0.014998762816863765
1789204158.5521946,0.6343234313417966,14.26247673929892,0.6517482910789565,0.05234036171478923,-0.039347456134492635,1.4698673937152233,0.02595819156344326,0.21312775240097964,-0.012837293180918554
1789204158.5567973,0.6344324220846291,14.263334960509157,0.6519551291760383,0.05236319025159793,-0.03944100072121703,1.4698334463271459,0.027009167769132546,0.21352224009474086,-0.008062146460681516
1789204158.562888,0.6345938773980795,14.264625710779347,0.6522629858437172,0.05237331434131628,-0.03954854414999334,1.4697728559421552,0.026295736133696946,0.21492104528856834,-0.010269603372301064
1789204158.5662453,0.634700051450368,14.265487623078391,0.6524690033762632,0.05236256299770287,-0.039592506164003324,1.4697238093569005,0.02607629069625161,0.21499997418288017,-0.012027464031462152
1789204158.5721161,0.6348583323860121,14.266781834642543,0.652782932244548,0.052329589602467225,-0.03963623232317759,1.4696367290672394,0.02565178916488402,0.21552172395419492,-0.015402402670351261
1789204158.5756683,0.6349644525508872,14.267645424523707,0.6529967133094735,0.05229753092322248,-0.03964703611625179,1.4695666722384384,0.025606458715888642,0.21578521752216795,-0.018059698354587622
1789204158.5819173,0.6351269079566281,14.26894150969318,0.6533226934318604,0.05225573738219816,-0.03967287087733667,1.4694496730398492,0.0262901015818094,0.21581023243357203,-0.019045540786362395
1789204158.5865798,0.6352375153667518,14.269806347857312,0.6535427147983642,0.052250829432901616,-0.03970895240751305,1.4693742435006962,0.027075118714938985,0.21577949315023748,-0.01805586710640367
1789204158.5927837,0.6354042763133839,14.271104743059768,0.6538824508332908,0.05223765252781378,-0.03975810183997219,1.4692624200807372,0.02713055977314235,0.21612228014434962,-0.01800680431550148
1789204158.5963454,0.6355135255218649,14.271974352137283,0.6541062819953569,0.0522162609406871,-0.039761337678685275,1.4691922379635298,0.026513697496583624,0.21754067750655529,-0.01729770167549985
1789204158.602702,0.6356821558471828,14.273285232321472,0.654433728927316,0.052197756278264465,-0.03979340963658671,1.469121494058742,0.027698342983086932,0.2181274059530771,-0.008993371097545541
1789204158.6063366,0.6357949860501738,14.274161780038344,0.6546529143922474,0.05219269204234263,-0.03982303959397183,1.469091208019328,0.02786386572263148,0.21872147837805136,-0.006481705810218498
1789204158.6122286,0.635965252602368,14.275483163929485,0.6549790785453727,0.052185953638523845,-0.03982558178578066,1.4690569394888027,0.02787137645405273,0.22077894680704976,-0.005275215740155634
1789204158.6160817,0.6360809073510286,14.276365521612023,0.6551987718485038,0.05219150044582022,-0.039814949439626234,1.4690380075447576,0.028743337896661184,0.2206416651766039,-0.004820591308868886
1789204158.6218064,0.6362558084143287,14.277688679010504,0.6555372214420219,0.0522034330097557,-0.03981306083847195,1.46900045051341,0.028986447145976684,0.22055739000901842,-0.007787940746078594
1789204158.62652,0.6363731561955721,14.278571272208046,0.655768403098074,0.05220316544676007,-0.03980664881994842,1.4689609384516844,0.02899812811859322,0.22067425974908125,-0.010648274454255067
1789204158.6322575,0.6365491324863332,14.279897738784525,0.6561229267759573,0.052189714455216196,-0.039796814294578674,1.468881472647486,0.0288009347208968,0.2211580256116387,-0.01450336423214957
